Date,day_of_week,is_weekend,festival,aqi,temperature_c,accident_count,patient_count,bed_count,advisory,most_required_med_category,staff_required_total,staff_required_details,Antibiotic,Analgesic,Antipyretic,Respiratory,Cardiovascular,Diabetes,Gastrointestinal,Anti-allergic,ORS,PPE
2024-03-08,4,0,None,46,28,28,293,252,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",66,91,34,32,9,5,18,4,14,255
2024-03-09,5,1,None,152,28,19,199,251,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",54,56,29,22,5,15,17,3,11,180
2024-03-10,6,1,None,160,27,26,242,252,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",62,67,21,32,6,12,12,6,13,211
2024-03-11,0,0,None,148,28,17,201,235,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",41,64,25,24,7,14,11,3,10,180
2024-03-12,1,0,Holi,85,28,29,207,229,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",43,74,22,25,6,11,16,5,10,181
2024-03-13,2,0,None,141,26,13,191,220,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",42,58,29,22,2,9,11,5,5,155
2024-03-14,3,0,None,174,26,14,242,221,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",53,64,32,21,7,9,9,3,10,197
2024-03-15,4,0,None,84,24,16,275,252,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",55,74,23,29,12,14,19,4,13,227
2024-03-16,5,1,None,188,25,33,217,267,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",59,76,17,25,7,6,15,6,12,193
2024-03-17,6,1,None,86,25,23,187,240,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",52,54,23,9,2,11,15,2,5,163
2024-03-18,0,0,None,51,26,16,197,219,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",38,38,27,17,7,7,13,3,6,172
2024-03-19,1,0,None,98,27,19,224,219,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",53,66,28,13,4,7,18,5,15,186
2024-03-20,2,0,None,193,29,18,287,245,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",80,83,32,35,11,7,21,3,18,220
2024-03-21,3,0,None,213,30,22,217,250,Air Quality Alert: masks recommended; increase respiratory stock,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",49,57,26,18,7,9,11,1,15,155
2024-03-22,4,0,None,146,27,14,239,260,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",77,45,24,32,11,10,12,2,9,199
2024-03-23,5,1,None,185,27,22,299,261,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",47,90,38,31,9,7,15,7,8,255
2024-03-24,6,1,None,70,27,21,233,275,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",43,72,26,24,4,10,10,4,11,189
2024-03-25,0,0,None,111,28,13,264,277,Normal,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",66,82,37,23,7,10,19,5,12,223
2024-03-26,1,0,None,186,28,13,283,283,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",56,63,36,35,13,14,19,3,13,248
2024-03-27,2,0,None,139,28,21,232,268,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",54,80,29,23,12,13,11,6,9,208
2024-03-28,3,0,None,185,28,23,231,272,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",57,73,38,20,5,3,12,2,12,179
2024-03-29,4,0,None,175,29,21,191,232,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",42,60,20,23,9,6,9,3,10,151
2024-03-30,5,1,None,199,28,21,253,237,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",37,76,19,29,10,15,17,6,14,226
2024-03-31,6,1,None,155,29,20,297,262,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",61,97,42,42,7,11,18,1,8,273
2024-04-01,0,0,None,78,28,22,226,277,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",50,79,20,19,10,13,17,2,11,198
2024-04-02,1,0,None,115,27,19,298,286,Normal,PPE,64,"{""nurses"":38,""doctors"":15,""support"":11}",71,74,37,29,11,9,19,7,9,238
2024-04-03,2,0,None,104,27,18,236,269,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",65,63,25,23,5,11,16,9,16,187
2024-04-04,3,0,None,133,28,15,171,243,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",28,43,10,22,1,8,6,4,8,164
2024-04-05,4,0,None,72,29,14,226,225,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",40,68,30,17,10,6,13,5,9,194
2024-04-06,5,1,None,40,31,24,261,237,Normal,PPE,58,"{""nurses"":33,""doctors"":14,""support"":11}",49,71,31,23,6,11,11,5,14,234
2024-04-07,6,1,None,103,30,16,248,257,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",38,62,28,26,9,13,12,2,10,206
2024-04-08,0,0,None,202,28,19,310,294,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",60,65,46,39,5,9,18,7,12,242
2024-04-09,1,0,None,116,28,15,178,258,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",39,49,15,24,2,7,9,1,12,151
2024-04-10,2,0,None,238,28,26,250,256,Air Quality Alert: masks recommended; increase respiratory stock,PPE,55,"{""nurses"":32,""doctors"":13,""support"":10}",61,73,25,24,8,7,17,5,16,231
2024-04-11,3,0,None,185,28,20,239,232,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",61,79,23,21,10,9,14,3,6,185
2024-04-12,4,0,None,173,28,19,214,247,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",55,58,25,28,4,5,13,6,9,196
2024-04-13,5,1,None,126,27,21,233,242,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",51,71,24,23,9,10,25,5,10,208
2024-04-14,6,1,Eid,155,27,33,283,251,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",68,93,46,40,11,11,14,5,19,256
2024-04-15,0,0,Eid,157,31,37,284,281,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",73,101,32,29,6,19,10,7,12,280
2024-04-16,1,0,Eid,198,34,38,277,291,Normal,PPE,60,"{""nurses"":35,""doctors"":14,""support"":11}",70,104,20,33,8,16,14,8,6,269
2024-04-17,2,0,None,172,31,18,296,299,Normal,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",61,83,34,29,7,15,13,6,18,278
2024-04-18,3,0,None,99,31,21,218,277,Normal,PPE,49,"{""nurses"":28,""doctors"":11,""support"":10}",48,58,31,33,6,8,12,0,11,200
2024-04-19,4,0,None,142,31,25,311,296,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",54,97,36,36,10,14,23,6,16,277
2024-04-20,5,1,None,153,31,21,330,297,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,71,"{""nurses"":42,""doctors"":17,""support"":12}",71,84,23,35,11,7,24,7,25,264
2024-04-21,6,1,None,243,30,18,323,347,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,70,"{""nurses"":41,""doctors"":17,""support"":12}",69,76,37,48,14,19,16,6,19,271
2024-04-22,0,0,None,65,30,11,196,307,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",35,37,27,24,1,7,10,6,9,153
2024-04-23,1,0,None,137,29,16,269,283,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",64,78,37,31,12,6,18,5,16,231
2024-04-24,2,0,None,124,29,15,242,252,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",61,60,28,33,4,15,17,4,13,217
2024-04-25,3,0,None,106,30,10,230,263,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",44,65,27,22,8,11,15,3,7,193
2024-04-26,4,0,None,30,30,18,283,273,Normal,PPE,62,"{""nurses"":36,""doctors"":15,""support"":11}",40,64,35,25,8,10,13,7,15,212
2024-04-27,5,1,None,130,31,13,207,256,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",43,54,20,32,6,7,16,3,10,175
2024-04-28,6,1,None,214,33,28,334,289,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,71,"{""nurses"":42,""doctors"":17,""support"":12}",68,85,34,33,9,12,20,2,13,240
2024-04-29,0,0,None,138,33,22,269,285,Normal,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",68,95,22,22,7,15,18,7,18,256
2024-04-30,1,0,None,107,32,15,225,298,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",47,51,23,31,12,8,17,2,7,181
2024-05-01,2,0,None,132,30,16,182,246,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",48,46,19,17,3,5,14,4,8,141
2024-05-02,3,0,None,178,29,12,148,199,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",22,33,13,16,10,6,10,2,4,114
2024-05-03,4,0,None,187,28,19,254,214,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",54,70,35,28,6,15,11,4,16,216
2024-05-04,5,1,None,111,29,20,230,224,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",58,65,17,25,6,8,10,4,12,179
2024-05-05,6,1,None,206,30,19,255,264,Air Quality Alert: masks recommended; increase respiratory stock,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",59,76,27,31,7,6,19,5,13,221
2024-05-06,0,0,None,113,29,15,237,262,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",44,63,37,19,2,10,19,5,11,204
2024-05-07,1,0,None,155,30,20,224,258,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",63,58,35,29,7,10,14,4,12,196
2024-05-08,2,0,None,120,30,18,163,223,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",48,53,20,24,2,3,12,0,9,151
2024-05-09,3,0,None,132,30,16,168,205,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",39,47,13,14,6,6,16,5,11,148
2024-05-10,4,0,None,146,30,15,205,183,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",45,41,33,21,9,4,14,3,10,172
2024-05-11,5,1,None,191,30,21,178,201,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",35,70,22,18,5,6,11,4,11,163
2024-05-12,6,1,None,151,30,28,239,220,Normal,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",55,73,18,23,12,8,15,2,6,224
2024-05-13,0,0,None,90,31,19,253,233,Normal,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",60,63,38,25,8,9,19,5,14,217
2024-05-14,1,0,None,155,31,22,154,237,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",49,46,22,13,6,5,13,8,7,125
2024-05-15,2,0,None,100,31,22,164,204,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",32,54,25,26,1,13,7,4,10,150
2024-05-16,3,0,None,38,32,21,206,194,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",46,72,24,27,9,12,20,1,8,174
2024-05-17,4,0,None,124,32,21,173,193,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",26,54,18,19,3,5,9,1,5,138
2024-05-18,5,1,None,163,31,26,245,226,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",46,70,33,34,8,4,22,5,12,242
2024-05-19,6,1,None,173,31,23,194,224,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",52,56,22,15,7,15,13,2,10,213
2024-05-20,0,0,None,164,32,20,290,256,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,63,"{""nurses"":37,""doctors"":15,""support"":11}",76,72,32,33,8,9,17,5,16,216
2024-05-21,1,0,None,103,32,21,158,230,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",40,51,26,13,3,6,11,1,9,144
2024-05-22,2,0,None,37,32,23,203,231,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",60,69,29,25,6,6,8,3,8,185
2024-05-23,3,0,None,162,31,15,180,195,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",36,49,20,21,3,6,9,2,9,163
2024-05-24,4,0,None,141,31,21,221,222,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",47,62,34,20,6,14,15,4,7,175
2024-05-25,5,1,None,177,31,17,272,234,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,59,"{""nurses"":34,""doctors"":14,""support"":11}",51,83,25,26,11,6,20,6,13,245
2024-05-26,6,1,None,141,31,29,242,254,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",59,86,18,27,4,6,16,4,12,169
2024-05-27,0,0,None,115,31,21,224,267,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",50,56,21,29,3,9,17,3,12,193
2024-05-28,1,0,None,88,31,16,186,225,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",50,48,31,20,2,11,10,6,16,149
2024-05-29,2,0,None,236,32,19,308,251,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,67,"{""nurses"":39,""doctors"":16,""support"":12}",69,89,24,35,8,14,16,4,23,256
2024-05-30,3,0,None,133,32,16,201,248,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",45,57,26,24,9,10,18,3,14,159
2024-05-31,4,0,None,191,31,22,245,267,Normal,PPE,54,"{""nurses"":31,""doctors"":13,""support"":10}",45,74,20,22,7,15,18,3,10,223
2024-06-01,5,1,None,159,31,24,195,231,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",49,52,18,20,6,11,17,5,9,153
2024-06-02,6,1,None,60,31,28,228,231,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",45,65,28,16,8,9,19,4,6,204
2024-06-03,0,0,None,100,32,16,214,233,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",48,55,28,20,5,6,19,13,10,185
2024-06-04,1,0,None,151,30,16,155,211,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",30,44,20,20,3,3,8,2,8,134
2024-06-05,2,0,None,66,30,19,152,181,Normal,PPE,36,"{""nurses"":19,""doctors"":8,""support"":9}",51,50,10,17,6,6,5,6,3,134
2024-06-06,3,0,None,91,30,29,222,186,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",57,67,29,32,6,11,21,4,9,174
2024-06-07,4,0,Eid,110,30,28,254,224,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,56,"{""nurses"":32,""doctors"":13,""support"":11}",50,83,40,24,11,8,17,7,16,239
2024-06-08,5,1,Eid,65,30,30,173,228,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",41,74,21,24,3,7,11,3,11,158
2024-06-09,6,1,None,89,29,15,148,199,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",35,33,13,15,4,8,12,1,5,145
2024-06-10,0,0,None,119,27,26,207,193,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",50,66,34,18,6,6,12,4,9,199
2024-06-11,1,0,None,73,28,22,152,177,Normal,PPE,36,"{""nurses"":19,""doctors"":8,""support"":9}",43,45,16,17,6,8,12,1,4,119
2024-06-12,2,0,None,156,28,20,214,207,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",33,55,17,20,3,12,8,2,9,149
2024-06-13,3,0,None,119,28,26,206,198,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",35,72,38,28,7,6,13,2,8,183
2024-06-14,4,0,None,86,27,22,231,233,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",57,76,26,19,10,12,20,6,4,193
2024-06-15,5,1,None,114,28,16,157,217,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",39,60,19,19,12,10,10,6,9,150
2024-06-16,6,1,None,115,29,17,222,219,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",62,65,24,22,9,5,9,5,14,171
2024-06-17,0,0,None,83,28,25,192,209,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",49,62,22,18,6,4,9,3,9,159
2024-06-18,1,0,None,100,28,21,153,194,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",29,55,19,20,3,3,8,3,7,149
2024-06-19,2,0,None,92,28,21,213,206,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",59,51,31,23,9,10,16,4,10,173
2024-06-20,3,0,None,101,27,23,216,205,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",49,63,28,28,8,8,14,5,11,198
2024-06-21,4,0,None,104,28,23,178,211,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",47,60,25,20,4,11,10,5,6,164
2024-06-22,5,1,None,100,28,15,233,228,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",34,49,31,30,6,8,18,3,10,190
2024-06-23,6,1,None,92,28,24,201,216,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",52,71,23,24,3,10,15,4,8,189
2024-06-24,0,0,None,119,28,18,158,205,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",32,44,20,11,3,6,7,4,4,121
2024-06-25,1,0,None,90,28,18,170,192,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",45,67,19,18,7,2,9,3,9,159
2024-06-26,2,0,None,20,28,26,192,191,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",42,51,31,18,3,8,7,5,8,190
2024-06-27,3,0,None,55,27,12,150,189,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",42,36,20,14,3,7,9,5,7,141
2024-06-28,4,0,None,43,27,19,203,196,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",49,64,32,14,4,11,16,4,12,172
2024-06-29,5,1,None,105,28,24,184,187,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",35,68,21,18,4,8,13,6,9,164
2024-06-30,6,1,None,40,28,26,143,185,Normal,PPE,34,"{""nurses"":18,""doctors"":8,""support"":8}",32,54,14,12,4,9,5,2,10,153
2024-07-01,0,0,None,116,28,28,165,182,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",44,48,18,19,6,9,7,3,6,157
2024-07-02,1,0,None,47,29,25,178,178,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",32,62,27,22,3,9,10,3,4,162
2024-07-03,2,0,None,94,29,28,146,168,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",31,45,21,13,6,7,4,2,7,151
2024-07-04,3,0,None,91,28,18,157,174,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",41,47,23,15,8,11,18,4,9,133
2024-07-05,4,0,None,133,28,13,207,183,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",38,49,25,11,3,10,8,5,12,177
2024-07-06,5,1,None,86,28,27,169,193,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",45,58,12,23,4,5,13,6,8,183
2024-07-07,6,1,None,147,28,22,173,189,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",45,50,8,22,3,7,6,4,13,147
2024-07-08,0,0,None,83,27,16,166,176,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",34,38,21,18,6,2,6,2,4,144
2024-07-09,1,0,None,98,26,18,180,191,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",35,51,23,19,9,4,7,4,6,142
2024-07-10,2,0,None,47,27,25,128,164,Normal,PPE,31,"{""nurses"":16,""doctors"":7,""support"":8}",34,49,16,8,4,7,11,3,7,104
2024-07-11,3,0,None,58,26,16,163,163,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",32,48,20,16,4,9,6,0,12,117
2024-07-12,4,0,None,97,26,17,179,165,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",48,44,24,13,5,11,13,5,6,154
2024-07-13,5,1,None,117,26,29,179,179,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",40,65,18,14,10,6,13,1,13,199
2024-07-14,6,1,None,68,26,33,157,181,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",43,68,18,15,5,3,7,3,10,125
2024-07-15,0,0,None,58,26,17,183,183,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",36,56,10,20,5,7,11,5,7,146
2024-07-16,1,0,None,78,27,22,165,182,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",24,49,25,16,5,14,7,5,7,145
2024-07-17,2,0,None,104,27,21,159,182,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",50,55,20,17,4,6,5,6,7,133
2024-07-18,3,0,None,83,26,25,135,158,Normal,PPE,32,"{""nurses"":17,""doctors"":7,""support"":8}",36,42,13,12,4,4,6,3,0,129
2024-07-19,4,0,None,137,26,16,149,161,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",35,43,23,14,2,11,10,4,8,121
2024-07-20,5,1,None,64,26,20,146,157,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",41,57,15,17,4,5,14,2,5,143
2024-07-21,6,1,None,104,26,17,141,155,Normal,PPE,34,"{""nurses"":18,""doctors"":8,""support"":8}",33,52,17,20,3,2,3,2,7,119
2024-07-22,0,0,None,133,26,23,176,159,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",41,49,36,12,6,10,12,3,7,119
2024-07-23,1,0,None,94,26,13,147,168,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",28,33,25,13,4,9,7,6,9,120
2024-07-24,2,0,None,74,26,30,185,180,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",32,63,25,18,5,8,18,1,7,161
2024-07-25,3,0,None,106,26,18,175,185,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",47,42,23,18,2,10,10,3,9,134
2024-07-26,4,0,None,125,27,15,143,182,Normal,PPE,34,"{""nurses"":18,""doctors"":8,""support"":8}",27,39,17,10,4,5,10,2,11,97
2024-07-27,5,1,None,98,27,27,151,164,Normal,PPE,36,"{""nurses"":19,""doctors"":8,""support"":9}",44,44,14,18,4,7,12,5,8,143
2024-07-28,6,1,None,52,27,24,154,153,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",47,68,12,8,3,10,7,2,8,134
2024-07-29,0,0,None,98,26,25,150,161,Normal,PPE,35,"{""nurses"":19,""doctors"":8,""support"":8}",43,44,20,17,3,6,10,4,7,144
2024-07-30,1,0,None,81,27,16,152,168,Normal,PPE,36,"{""nurses"":19,""doctors"":8,""support"":9}",26,42,24,18,3,6,7,3,6,116
2024-07-31,2,0,None,125,27,23,236,185,High Demand: activate surge plan; postpone elective procedures; open triage tents; public advisory: wear masks,PPE,52,"{""nurses"":30,""doctors"":12,""support"":10}",45,78,29,24,1,15,15,6,11,178
2024-08-01,3,0,None,75,27,20,168,203,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",32,61,27,17,8,7,10,3,19,138
2024-08-02,4,0,None,80,26,22,180,205,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",30,62,23,16,4,6,14,2,9,155
2024-08-03,5,1,None,56,26,18,209,199,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",47,58,22,16,6,8,11,3,11,184
2024-08-04,6,1,None,73,26,30,213,208,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",60,96,19,21,12,7,11,7,5,192
2024-08-05,0,0,None,58,27,16,164,209,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",26,47,23,14,6,9,11,4,7,142
2024-08-06,1,0,None,120,27,21,204,201,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",59,50,26,30,8,4,9,4,6,194
2024-08-07,2,0,None,75,27,27,198,204,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",36,81,25,23,9,10,14,0,8,159
2024-08-08,3,0,None,129,27,18,197,219,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",39,57,34,11,5,7,12,5,16,161
2024-08-09,4,0,None,108,26,26,182,208,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",38,45,29,13,4,9,12,7,7,149
2024-08-10,5,1,None,82,27,18,186,204,Normal,PPE,43,"{""nurses"":24,""doctors"":10,""support"":9}",50,50,21,12,6,4,14,5,8,134
2024-08-11,6,1,None,85,27,20,183,190,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",42,49,19,18,9,5,13,5,8,142
2024-08-12,0,0,None,72,27,18,126,173,Normal,PPE,31,"{""nurses"":16,""doctors"":7,""support"":8}",32,39,15,15,3,6,14,3,9,104
2024-08-13,1,0,None,135,27,25,183,174,Normal,PPE,42,"{""nurses"":23,""doctors"":10,""support"":9}",44,40,18,32,8,7,13,4,11,139
2024-08-14,2,0,None,124,27,18,196,185,Normal,PPE,44,"{""nurses"":25,""doctors"":10,""support"":9}",43,64,17,22,2,15,12,7,7,185
2024-08-15,3,0,None,94,27,23,224,214,Normal,PPE,50,"{""nurses"":28,""doctors"":12,""support"":10}",52,57,24,26,7,13,9,8,7,195
2024-08-16,4,0,None,80,28,10,210,227,Normal,PPE,48,"{""nurses"":27,""doctors"":11,""support"":10}",36,52,27,24,5,8,15,2,12,153
2024-08-17,5,1,None,73,28,26,230,238,Normal,PPE,51,"{""nurses"":29,""doctors"":12,""support"":10}",46,84,25,28,4,6,13,3,9,214
2024-08-18,6,1,None,55,28,26,160,211,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",28,59,16,17,3,4,7,3,9,137
2024-08-19,0,0,None,70,27,23,179,203,Normal,PPE,41,"{""nurses"":23,""doctors"":9,""support"":9}",38,54,19,11,8,9,14,6,13,169
2024-08-20,1,0,None,63,26,27,153,172,Normal,PPE,37,"{""nurses"":20,""doctors"":8,""support"":9}",38,67,24,12,2,5,4,2,8,138
2024-08-21,2,0,None,59,28,19,167,179,Normal,PPE,39,"{""nurses"":21,""doctors"":9,""support"":9}",24,53,16,10,5,5,10,1,7,162
2024-08-22,3,0,None,112,28,25,205,189,Normal,PPE,47,"{""nurses"":26,""doctors"":11,""support"":10}",53,57,25,30,12,6,15,2,11,189
2024-08-23,4,0,None,104,27,21,132,186,Normal,PPE,32,"{""nurses"":17,""doctors"":7,""support"":8}",34,40,17,18,4,5,8,2,12,132
2024-08-24,5,1,None,34,26,24,171,175,Normal,PPE,40,"{""nurses"":22,""doctors"":9,""support"":9}",39,65,21,13,7,8,11,5,5,154
